Username,Date,Star Rating,Title,Review Comment,Review Link,User Profile Link
"In app prices",25-Mar-2017,3,"Prices climbing","The app is good. Especially if the restaurant uses the GPS tracker to see exactly where your food is.  The problem is that the minimums are climbing.  Where there were &10-15 minimums with &2.99 delivery fees, there are now &18-20 min with &4.99-8.99 delivery fees. Even Zifty is cheaper and they deliver other things.  From what the delivery people say, it is Grub Hub raising prices.","",""
"Arikdefrasia",25-Mar-2017,5,"What a delicious app","I love it and use it all the time.","",""
"Sissy Dre",25-Mar-2017,2,"Only okay","This app and the restaurants that participate are not as good as either UberEATS or Amazon prime now. GrubHub is less responsive and mud difficult to get status updates of my order. It's my last resort to order via app.","",""
"HabshsjzjziajshxjdkakHkJ8620",25-Mar-2017,5,"Accepts PayPal","Great app. It's amazing that it accepts PayPal and PayPal Credit.","",""
"O & J mamacita",25-Mar-2017,1,"Cold and took forever","Charging &4.99 for delivery and then forcing a 20% tip on top of that takes balls when the food was late and ice cold","",""
"Silvriff",25-Mar-2017,5,"Good reliable app","The service is great and anytime I've had a problem they  made it easy to resolve","",""
"S.Buscher",25-Mar-2017,4,"Love the app hate the notifications","I love the convenience of using grub hub especially after a long day at work!! I wish the text alerts telling me my food is on the way were accurate. I've received them 4 hours after receiving my food before. If the tracking was accurate it would be 5 stars for sure!!","",""
"Mack Wojcik",25-Mar-2017,1,"Coupons, which don't exist","This app is giving you generous coupons, which ""will be automatically added to you order"" and they are disappearing after you put products in their cart. I told to cc about the problem and I got an information that they can't control app's coupons and they can do nothing. This is scam for me... now I'm ordering directly from restaurants.","",""
"Chatterbash",25-Mar-2017,1,"Too expensive, lacks discounts","During my first and second order, I was not notified of any discount opportunities from the app. I only found out that they had these &10 off discounts after I made those orders. Now it is my 4th or 5th time ordering and still have not received any incentives. I looked at the coupon code page and it says I can receive 10% off for orders over &35. This is however contradicted by the section right above which says coupons are not available now, which makes no sense to me. I've spent more than &150 on orders already and I still have not used a single coupon code, nor do I know how. What a welcoming service for new users indeed! What is supposedly a cheap and convenient food delivery app is in actuality a high end food delivery service, I should might as well just go to a real restaurant and enjoy lower prices there. Perhaps secretly grubhub is doing whatever it takes to keep discount information away from the users as much as possible.","",""
"NativeKate",25-Mar-2017,5,"S'goo","Ya...s'good.","",""
"Young Beatles Fan",24-Mar-2017,1,"Great if you like getting hangry","5 dollar coupons get old after awhile.  Finding out you ordered from a closed restaurant an hour later from a grub hub customer service person is not fun. And I called them. The 5 dollar coupon and fake apology didn't quite do it. FIX IT!!!! I love the convenience but it is too unreliable to continue with Grubhub for me and my hungry family.","",""
"AKGoFish",24-Mar-2017,4,"Mixed results","I like Grubhub and the app is easy to use; however, the delivery estimates are usually off and the track your order is not very informative.","",""
"Rusted-One",24-Mar-2017,5,"Great App","Haven't had a single complaint so far! 😊
Recommended.","",""
"chaotropicagent",24-Mar-2017,5,"Most Used Delivery App","Great app. I use it all the time. Good selection of restaurants and normally quick service. The one time service took longer than expected, they gave me a voucher for my next order. Overall, I am well satisfied!","",""
"Tox loves Boss",24-Mar-2017,1,"Bad App","Is stuck downloading. Can't open. App Store thinks it's ok. Cant delete.","",""
"NYInstaLogo",24-Mar-2017,5,"Great","I use this app almost every day, I believe is great","",""
"Mespiderman",24-Mar-2017,1,"Slow delivery-bad customer service","There are too many service, app, and CS problems to list. My first order was more expensive delivery than postmates, and longer delivery. Second order, after 2 hours, I just canceled it. I am really surprised with the lack of UX flow and testing as well. Needing to remember and post order numbers in-app is ridiculous. Don't even try to chat with CS (unusable). No help from CS on the phone except to cancel the order. Really just disappointed altogether. I had hoped good things.","",""
"BlueWizzrobe",24-Mar-2017,5,"Nice app!","Very user friendly. Sometimes the food isn't the best, but that's more a mark against the restaurant than the actual app itself.","",""
"ANA10121",24-Mar-2017,5,"Live off this app","Love it","",""
"Mrsrem",24-Mar-2017,5,"New layout","Love the new layout, grub hub is awesome. Even if something goes wrong they are very helpful and understanding !","",""
"MarlenaUS",24-Mar-2017,5,"Great selection","UberEATS is ok and postmates delivers from places other than restaurants, which is pretty great! This is my second go to app, Postmates messes up my order all the time, so does UberEATS.","",""
"How Original",24-Mar-2017,5,"5 stars","Use the app and site often.","",""
"Bayomed1",24-Mar-2017,1,"Worst customer service","I don't recommend unless you want to misss out on a meal and fail to get your refund back.","",""
"Miaf7",24-Mar-2017,2,"Too slow","I placed an order and I waited for 2 hours to get. I advice you guys to stay away and find another delivery app to use.","",""
"P38027391",24-Mar-2017,3,"Meh.","Average","",""
"Mightycud",24-Mar-2017,5,"App Works Great","The app works fantastic. Now if the restaurants can get their &£!+ together, we'd be golden! lol","",""
"Uh what",23-Mar-2017,5,"Great service, excellent app!","Not much to say, the app is super easy to use and brings delicious food to my belly!","",""
"Sir Joolz",23-Mar-2017,4,"Great App!","I'm glad I downloaded this app.","",""
"Scrilla781",23-Mar-2017,5,"Great app","Makes it easy for me to order my food","",""
"Mikeyrod1187",23-Mar-2017,5,"Mmmmmmmm","Gotta love Grubhub! it's wayyyy too easy for me to stuff my face with every pizza shop around 🤤","",""
"QuarterBackKing",23-Mar-2017,5,"Awesome!","Amazing app for lovers of food","",""
"Anisa75Y",23-Mar-2017,4,"East to use","This is a great App, easy to use & CONVENIENT! So far, so good.","",""
"Tara Gallo",23-Mar-2017,4,"Great customer service!","Super fast customer service- I had an issue and it was fixed within 30-40 mins.. I love the app- pleeeease get more restaurants to use your service!!!","",""
"124577",23-Mar-2017,4,"😁","Does it's job","",""
"Kjack646",23-Mar-2017,5,"I feel like a slob","Being in New York I rarely leave my apartment to go eat anymore. And I love it","",""
"Cassandra E",23-Mar-2017,1,"False Advertising - Restaurant Refused to deliver to my door","They partner up with restaurants that aren't even agreeing to deliver to your door. After I ordered the driver demanded I come out, instead of bringing it up to my hotel room- which Uber Eats or Door Dash will do happily. They refused to bring the food and water I paid for up, after I went down once and the driver wasn't there, I came back up in my pajamas to my room. When the driver kept calling me, he refused to deliver my food to me and the restaurant refused to refund my money. Basically they don't want to keep their customers happy, and will not credit you your money back if there is a problem even if it's associated with them false advertising that you will actually get food delivered to your door and it isn't.","",""
"dmatamales",23-Mar-2017,5,"Works quite well","If you haven't heard of the service, I cannot recommend it enough. Usually food is delivered quite promptly and with good service. In some locations in the US where there are few delivery options, GrubHub provides a desperately needed service. They also seem to be pretty aggressive about growing that service— new restaurants are added seemingly every week. 

As far as the app, which we're here to review, 95% of the time it has worked like a champ. Quick ordering, good UI, and Apple Pay. One night it was messing up and I couldn't do anything but order from past orders. Other than that it's been reliable and great, and a joy to use. 

If you haven't checked out GrubHub yet give it a whirl, you won't be disappointed.","",""
"Kenbleakley",23-Mar-2017,4,"Pretty good","Love it, it's easy.. I order from the app a lot and kind of expect more coupons for orders but besides that, all is good!","",""
"Mabbey710",23-Mar-2017,5,"We love Grubhub","Always on time 99% of time early by a long shot. Foods always right. Great for stoners who work from home. Remember a full stoner is a productive stoner","",""
"babybash5566",23-Mar-2017,5,"love grub hub","local foods around to order from with fast service and overall great experience.","",""
"Philly_boul",22-Mar-2017,4,"great!!!","i work downtown and with this app i have more options to choose from then before and there faster then regular delivery drivers great app","",""
"Dr. Steve960",22-Mar-2017,1,"App works less than half the time","App works less than half the time.","",""
"Jbriana123",22-Mar-2017,5,"Super Convenient","The best app to use if you're out of town and looking for a bite to eat or looking for a new place to eat from, ready to try something new. I recommend this app to everyone!! :)","",""
"Whhsjsjskqnehs",22-Mar-2017,1,"Horrible","Horrible. Will never use again","",""
"Hugh Jass45453534",22-Mar-2017,5,"Great Service","Super understanding. I ordered and due to certain circumstances was unable to answer the door to get the food when it arrived. I told grub hub and they refunded my order. Even though it was totally my fault. Definitely recommend.","",""
"robertinnj",22-Mar-2017,5,"A++","Pretty good service. Wish had more OFFERS & DISCOUNTS. Had few complaints with restaurants but Grubhub helped me out and worked with me. Keeps on growing with more selections of restaurants.","",""
"El bells",21-Mar-2017,1,"Keeps. Crashing.","When the app crashes and suddenly closes itself for the third time when you're just trying to read a bloody menu...","",""
"ewshesbizarre",21-Mar-2017,4,"Awesome","Love the selection of restaurants and payment options. Deliveries come in a reasonable time. Only down side is the minimum food orders start at 20.00 and up.","",""
"KVNNA",21-Mar-2017,5,"Keeps getting better!","Love being able to add addresses as well as the new arcade style game that arrived in a recent update! Ordering food is very simple and seamless with three different payment options. You can save your pay preferences on the app and you can tip in cash if you pay with a card, and there's a tip calculator/suggestor to help math dodos like me! 
Ratings definetly help choose between different restaurants with same type of food, and cancelling an order if there are several people with you is very easy, too. 
Great app and satisfied user!","",""
"Bacon11v",21-Mar-2017,5,"Love","This app is amazing I've been using it for two years now I've tried other apps but I just can't stop using this one very convenient.","",""
"anesthetizes",21-Mar-2017,5,"👆🏽 your 📲 and the 🍕🌮🍗🥘🍔 will come!","Love the app--it's an easy way to get a meal.  Wish there was a way to save frequently ordered items.","",""
"Khlubs",21-Mar-2017,4,"Great asset to ordering food","I use this app at least once a week. Reliable. Useful updates on food being prepared and delivered. Every once in a while, the delivery time will be off; give or take 10 minutes.","",""
"Jellyonmysaw",21-Mar-2017,3,"Sparse, but reliable","It's probably just because of where I live, but there are only two restaurants around here that even use the app. But I've never gotten a wrong or late order from the few who do.","",""
"crispee",21-Mar-2017,3,"No Facebook login","I can only use it on the computer as for some reason there is no Facebook login on the app?   Otherwise it is great.","",""
"Rhake",20-Mar-2017,1,"Was a great app!","Was a great app but will never ever use again since the ceo seems to want it only used by people with a certain opinion. To bad used to be a great app","",""
"Donkey squeezer",20-Mar-2017,5,"Lifesaver","This app is a true lifesaver","",""
"Ph1llyfan",20-Mar-2017,5,"Fastest and easiest way to order food","This app has made ordering a meal so easy and convenient. I never knew there were so many places in my neighborhood to choose from. Great tool to use when you're not quite sure what you're in the mood for.","",""
"gjj0128",20-Mar-2017,2,"app不方便","没有保存用户数据的功能，切换到后台超过一段时间大约1分钟的样子，之前选的餐厅和食物都会不见，需要从头开始下单。不允许用户给菜单添加图片，所以有时候根本不知道那些东南亚菜到底是什么！","",""
"Emily2412",20-Mar-2017,1,"Horrible customer service","I reached out to customer service several times after the restaurant informed me that my food had been ready 30 minutes and a driver had yet to arrive. Customer service nonchalantly informed me a driver hadn't been assigned, gave me a false delivery time (after I was clearly upset that I was told I had to wait and additional hour), and cancelled my order when I reached out again (though thankfully the representative reached out to the driver-only reason I'm okay I have to give grubhub at least one star). I received my order a full three and a half hours after I ordered. This is unacceptable and unprofessional. I've deleted the grubhub app and am trying doordash. So far so good. But grubhub, get it together with your customer service because you've lost at least one customer because of it.","",""
"Cool cat 125156",20-Mar-2017,1,"Broken","Terrible app that crashes all of the time, cannot even place an order.","",""
"WhoIsChuck",20-Mar-2017,5,"Great app! Needs bigger selection","App is accurate, timely and convenient. Needs bigger selection of restaurants though.","",""
"Wiki-lover",20-Mar-2017,1,"Waste of space","I will immediately admit that I live on the outskirts of Los Angeles and our food options aren't the best.  So this app is useless.  But if I lived ""in town"" I wouldn't need the app because my food options would be numerous and well known to me, so what's the point?  My neighbor used the app once and his food was cold and awful tasting.  Useless.","",""
"demetriousjuan",20-Mar-2017,4,"More Coupon offers 💯","Offer better coupons that don't expire in 4days of receiving it.","",""
"Hintsareamazingandiwantmore",20-Mar-2017,5,"I love dis app","Bring me to flavor town grub hub","",""
"X3greg",20-Mar-2017,5,"Good Eats","It saves the day at lunch time","",""
"Melissa_chum",20-Mar-2017,1,"NEVER AGAIN","So I never got the food just because the number in the account was wrong but I had put in the special notes to call another number. They gave me a ""free Grubhub"" on them but the delivery charge didn't count as the minimum ""charge"" I needed so still ended up putting more money in my end. Btw the delivery driver put in ""food was delivered"" and that he confined the delivery and that was problem more messed then all this confusion. Also I asked for a refund and the lady I spoke to said she would give me it and I had to call back 20 min because I didn't get anything in my email. I spoke with andrew e and he kindly helped me, so thank you sir.  I Will not be ordering from Grubhub again.","",""
"R.Murray",20-Mar-2017,5,"Good app","Best muchie app","",""
"Matthew Moulton",20-Mar-2017,1,"Discrimination!","I voted 3rd party but this is ridiculous. So a pizza delivery restaurant has a pizza named after the president and grub hub lied and said the restaurant was no longer available. I called and they are very much still in business. If Grub Hub's owner wants to operate that way it's their business but I will no longer use their app and services due to this foolishness.","",""
"nochebuena",20-Mar-2017,5,"So far, so good","It's a relatively intuitive app for ordering food for delivery. I have not had any issues so far, but a lot depends on the restaurants from where the food is ordered. GrubHub is just the mechanism that helps streamline the whole delivery process. It's a good app that allows me to quickly order, and even re-order, from places I might not have discovered if not for GrubHub.","",""
"PuddinKisses",19-Mar-2017,5,"Satisfied Customer","This app has been such a lifesaver so many times for me. I always order utilizing Grubhub because I know my order will be correct, I'll have vast options and delivery will be quick. Keep up the good work!","",""
"Big Zeke 1000",19-Mar-2017,5,"Love this app","This app works great,they keep you updated and it's very easy to use...more than one option for payment and if an order is done wrong gh will contact the restaurant and correct the mistake.","",""
"DKoch Creations",19-Mar-2017,1,"Horrible timing","They need to figure out a way to provide accurate ETAs","",""
"Laurynanie",19-Mar-2017,5,"Excellent","Great app. Customer service is excellent. If there's ever been a problem with an order, Grubhub goes above and beyond to correct or make up for it.","",""
"OlemissBlackout",19-Mar-2017,5,"Use this app all the time","Great app, verity of food and gets to you in about an hour.","",""
"Cptn K8",19-Mar-2017,5,"Super Service","As someone who is often homebound I find the service wonderful. Quick to order and food comes on time. I've used it many times for several different restaurants.","",""
"Sfking415",19-Mar-2017,5,"Nice","Nice","",""
"J.Riehn",19-Mar-2017,4,"It works","Pretty solid.","",""
"Bazzy Boe",19-Mar-2017,5,"Thoroughly satisfied","Never a let down","",""
"Shmalcolm",19-Mar-2017,5,"Easy and convenient","Easy to use and more convenient than calling","",""
"BlackBillGates",19-Mar-2017,1,"Beware","My first order arrived cold and wasn't very good despite the restaurant's 4 star rating. However, I'm not a one and done person so I used the app again and this time my order didn't arrive at all. After 2 hrs I contacted a CSR and they told me my refund would be available in 3-5 days. How is it they take money out your account in seconds but it takes days to get it back? By the time I got an email for a &5 credit I had already deleted this app. NEVER AGAIN","",""
"Emo loser chick",19-Mar-2017,5,"Great app","Lots of restaurant options for fellow vegans!","",""
"Dsand22",19-Mar-2017,5,"No problems","Good","",""
"Youcangowiththis",19-Mar-2017,2,"Buggy","You cannot copy and paste into the special instructions for some reason. And if you go to edit them for something that's already been added to your order, it just gets rid of what you previously typed completely.","",""
"Diazmm65NYC",19-Mar-2017,5,"Works every time","Rarely disappointed. It's usually the restaurant, not the app, that gets orders wrong. But that's rare. Express reorder feature is awesome.","",""
"Mikp17",19-Mar-2017,5,"Great!","Have had a few issues but was not Grub Hub it was the restaurant. This is a great service.","",""
"Fifilove23",19-Mar-2017,5,"Great","Love it","",""
"peztalk",19-Mar-2017,4,"Convenient for varied tastes","We use GrubHub in a pinch and they've come through for us in a timely manner. It can get pretty pricey going this route for food.
However, the timeliness and convenience makes it worth it.
Access to many restaurant choices and a great variety of menu items.
GrubHub is a great option for feeding yourself, the family and friends!","",""
"Brightlady2",19-Mar-2017,4,"Pretty good","It's a useful app just wish there were more restaurants to choose from and sometimes the delivery fees are a bit much.","",""
"LGesq",19-Mar-2017,5,"Great App, Great Company","This app is super convenient and quick. I travel for work and live in hotels. I order from GrubHub several times per week. On the RARE occasion that there has been an minor issue (missing food items, slow delivery) they have 100% made it right for me even if it wasn't their fault! Every single customer service rep is super polite and completely competent. I love how they keep you updated with emails, notifications and texts about your order and any (rare) issues that arise. Again, I have used this app in several cities and I love it and the company is awesome!! Thank you for making my life on the road so easy!","",""
"Rugarugaravashingrickruga",19-Mar-2017,4,"Does what it should","Does what it supposed to do for the most part.  Most issues if any comes from the restaurants itself. GH is just convenient","",""
"Gankles",18-Mar-2017,5,"Best food app by far","Easy interface, easy to read menus, accurate and easy to find info on delivery pricing, and everything works.","",""
"Jennystillgay",18-Mar-2017,5,"Convenient & Easy to Navigate","I've been using GrubHub for almost a year now and the app is super easy to use and very convenient. All the restaurants featured show a minimum/wait time projected. I've never had anything get messed up or take too long!","",""
"ACarroller",18-Mar-2017,5,"Perfect for moving in!","Super helpful to buy food for all my moving helpers!","",""
"Sr231976",18-Mar-2017,3,"Great but the current version is buggy","This app, including the chat function to speak with CS, used to work great.  I've had some issues recently with orders and gave contacted GH via the app chat option.  Too many bugs.  Every time I type something and send it I have to close the chat and reopen it.  There is a option to attach something but when you try to use the attach function it blows up the app.","",""
"Mslaura5284",18-Mar-2017,4,"Easy to use","Easy to use but it would be 5 star if the tip could be added on after food shows up. Nice I don't have to look for tip money when the food does arrive.","",""
"Mommala343Opt",18-Mar-2017,5,"Very Convenient","Clear information, excellent selection.  Each store is also reachable by phone, so although you're going through a 3rd party site, it can still be personalized.  It's convenient to have an array of restaurant choices in one place.  Thanks, Grub Hub!","",""
"ScottBird33",18-Mar-2017,5,"Useful and convenient","I have found this to be very helpful and quick in ordering food for delivery. Recommended.","",""
"MrScruff1",18-Mar-2017,5,"tybg","i found food in my hood. top qual grub would highly recommend","",""
"C c bigums",18-Mar-2017,5,"Great App","It does exactly what I'd like it to. Makes it easy to find great food and eat it without having to speak with humans","",""
"AfriKenyan",18-Mar-2017,2,"Customer service needs improvement","The main thing wrong with the Grubhub app is not the app it's the customer service received from the restaurants, at least some of them. If a restaurant doesn't make sure that they deliver all of the food exactly as ordered the app can't do much to fix that. 

Where the app fails is in giving a picture of each food item in the menu. For a lot of foods I don't really know what it looks like by its title but you know it once you see a picture of it. Most restaurants when you come to pick up your food will read play the order just to make sure before you leave I don't see why this isn't something that GrubHub delivery drivers are unable to do.

This is where yelp is so much better than Grubhub but that just means that GrubHub can become a lot better.","",""
"Melly McLovin",18-Mar-2017,5,"Awesome app!","Grubhub makes it really easy for me to order food from the comfort of home from a huge selection of different restaurants in my area. I haven't had any issues with the app. Love it.","",""
"Redbadgirl28",18-Mar-2017,5,"Very helpful!!!","This app is really good I've ordered from my favorite restaurant and never had an issue so far...","",""
"Alexgarcia1",18-Mar-2017,1,"Garbage","Garbage","",""
"Barry-PA",18-Mar-2017,5,"Great App","All the restaurants I have ordered from has been on time and the food has been great. So far so good. App could be a little easier to negotiate. When I first used it, the navigation was a little frustrating but after getting accustomed to it, I find it very easy.","",""
"Tanito23",18-Mar-2017,5,"Great app!","Easy to use and to the point.","",""
"RichNice215",18-Mar-2017,5,"You'll find local food you didn't know existed","Awesome!!!","",""
"Zenyia",18-Mar-2017,5,"Where would I be without you?","This app gives me life! I experience very little latency or issues that prevent me from getting the most out of it. Download now","",""
"La-Raah!",18-Mar-2017,1,"Extremely Long Waits","I stopped using GrubHub after getting numerous orders that took TWO HOURS and the food arrived cold. Just tried again today after not using the app for a very long time and we just hit the two hour mark . . . Current ETA is still 30 mins out.","",""
"Mlss7",18-Mar-2017,1,"Poor customer support","App is not working at all tonight. No customer support from the web :(","",""
"ALLtheALRIGHT",18-Mar-2017,5,".","yaaaaaasssssss","",""
"Punisher823",18-Mar-2017,5,"Great!","This app is awesome for ordering food!","",""
"Pghuser",18-Mar-2017,5,"Awesome","Great ingredients... great flavor... great service.... my favorite place to order Grubhub from!","",""
"Steph A.V.",18-Mar-2017,5,"Love it","Convenient, quick and easy to use. Makes lunch break or dinner orders a breeze!","",""
"Jason1756",18-Mar-2017,1,"Never got my food","Ordered from Chen's Chinese in Manhattan, KS. 90 min later no food so-called restaurant and they said they had some issue with their fax machine so didn't see my order. That is, the app can't reliably send your order to the restaurant. The App itself is easy to use and a good idea but I'll never trust it.","",""
"Dangertoast",18-Mar-2017,1,"Never again.","3 year user of Grubhub. Order never showed up and had to contact Grubhub 3 times before they acknowledged that my order would never show up 2.5 hours after I ordered it. They refused to offer a refund or an explanation of what happened. So upset about a service that I used to love.","",""
"Snoooozerrrr",18-Mar-2017,5,"Game changer","This is life changing app. It is the best thing I use","",""
"Greedman12",18-Mar-2017,5,"Love this app!!!","I am obsessed with grub hub. Thank the Gods for this magnificent creation of heavenly food delivery service!","",""
"Egregious Jones",18-Mar-2017,5,"It works.","No, really, it works. It works exactly as you'd expect.","",""
"Ctdoggie",18-Mar-2017,5,"Excellent app!","Excellent! I use it all the time!!","",""
"Dvfromnyc",18-Mar-2017,5,"Order is right every time !","Never have to worry that the person taking your order didn't hear you right.","",""
"Gj83711",18-Mar-2017,4,"Great app","Love it !","",""
"Gregthemic",18-Mar-2017,5,"Love it","Makes ordering food so much easier, paying and tipping is a breeze.","",""
"Jrct2",17-Mar-2017,1,"Getting worse","Not a lot of variety in restaurants.  Takes too long to get confirmation from restaurant . They took the game away that was kinda fun. Needs improvement.","",""
"Seriousissues109875",17-Mar-2017,4,"Needs more vendors","Overall it's a great app and the customer service is outstanding. I just wish there were more options where In the brickell area. For that reason it get four stars.","",""
"Kimnickt",17-Mar-2017,5,"Too easy","Almost too easy to spend a ton on dinner! Lol!","",""
"22Savage33",17-Mar-2017,5,"Awesome!!!😋","Always able to find great food👌🏽👌🏽","",""
"Lwright38",17-Mar-2017,5,"Great App+Great food =Great experience","I love being able to order from my favorite eateries and still get my work at home done.  This is the best option for ease, quality and convenience.  I hope the restaurants love it as much as I do.","",""
"PotionMan",17-Mar-2017,5,"Perfect","To the point gets ur food pay ur food eat ur food","",""
"Oroblanco21",17-Mar-2017,5,"Great app","This app is the ideal app for those who love to order food! Recommend it to everyone.","",""
"SeñorMonster",17-Mar-2017,5,"Awesome!!","This app is amazing and I get to just stay home, watch tv, have sex and enjoy myself while I wait for me food to come ^_^","",""
"PictureQueen 7",17-Mar-2017,5,"Awesome App!! It takes my Debit Card","I love this app. it's so easy to understand and breaks down the charges and even has a easy tip option that calculates it for you. They also take my Debit Card, some other (nameless -very popular) app only took my Credit card and for me that wasn't ideal so I switched over to this app and I'm very pleased!","",""
"Thorgodothunder",17-Mar-2017,5,"Old version was much better","Love not having to call orders into restaurants.","",""
"Lizhuerta39",17-Mar-2017,1,"Steal your money","Do not get it. Worst customer service. Just terrible","",""
"punk rox",17-Mar-2017,2,"App stuck in preorder.","App gets stuck in preorder mode, no way to select back to asap.","",""
"Jennafire23",17-Mar-2017,5,"Excellent Service!","Reliable service. Excellent Grubhub customer service and easy to use! I recommend this app to others.","",""
"Mr Byans",17-Mar-2017,1,"Horrible app and a waste of time","Horrible they always cancelling. The app is delayed a lot and never accurate with arrival time.","",""
"Tauna Hopkins",17-Mar-2017,4,"love it","Very easy to use and their are plenty of places and drivers in my area!!","",""
"Xabache878",17-Mar-2017,5,"Flawless and fast","Fantastic","",""
"blizzbob",17-Mar-2017,5,"Ordering made easy!","Now it's too easy to order out! There goes my waistline.","",""
"Misssy_B",16-Mar-2017,5,"O.G.","Duh","",""
"Kaylah Dior",16-Mar-2017,4,"Great","Minus the wait time it's perfect , my food is always hot on arrival very convenient when you can't leave work to run out and grab food I highly recommend 😁😁","",""
"Love is the answer...",16-Mar-2017,4,"4 stars","The chat feature is nice. There should be an option for restaurants to remove menu items when unavailable or if they run out for the day. There's also some problems with stores that are open showing as closed.","",""
"Molly Rebecca",16-Mar-2017,5,"It delivers","Whenever I'm hungry or about to be hungry, I know I can always count on GrubHub to help me order my dinner or afternoon (hangover) brunch. If there's ever an issue with my order or the place I'm ordering from, GH has been kind enough to reach out so I'm not left starving in the abyss  of my hanger driven mind. It's a great app. I might use it too often at times but I have no regrets.","",""
"ScornfulCarcass",16-Mar-2017,5,"Amazing","Love this app","",""
"Courtneyabliss",16-Mar-2017,1,"Be Careful of This!","Only order from here if you don't mind missing a meal! I used GrubHub for the first time and my experience was pretty awful. I had a guest over helping to move furniture and since I didn't have time to cook I thought I would try GrubHub. The driver dropped off the food but we were missing my guest's food! I called GrubHub and had an 8 minute wait of elevator music just to talk to customer service.  I told them I was missing an item. They told me that they would refund that portion of my bill BUT THEY DO NOT RE-DELIVER MISSING ITEMS. They blamed the restaurant and said that the drivers do not check the order before they deliver it ""because that's not their job"". GrubHub requires a tip at time of order instead of completion of service, which in my opinion as an experienced server compromises the service standard. I gave the driver a 20% tip prior to receiving my food and was not refunded for that portion. I recommend Eat-Out-In. They always check the order and bring extra condiments and napkins and will re-deliver if anything is incorrect. In the end, my husband ended up splitting his burrito with our guest. It was embarrassing and they were both left hungry!","",""
"Michael South Florida",16-Mar-2017,1,"Avoid delivery in south Florida","Unexpected one hour delay on a delivery order that was supposed to take 40-50 minutes. 10 minute hold to reach customer service (who are helpful) just to cancel the delivery part of my order and pick up my own food. Haven't had problems with the other area delivery services, this just isn't worth the frustration. Friendly warning.","",""
"akvanec",16-Mar-2017,5,"I get my grub from this hub","I wish there were a few more choices in my area but I adore using GrubHub. Zero complaints, loads of praise.","",""
"Skullbane13",16-Mar-2017,5,"Great service","I use this app for all of my delivery needs. An added bonus is the great customer service provided. In one of my past orders something had gone wrong at a restaurant I ordered from so I was given a full refund and a small discount on my next meal. This app definitely won't scam you for your money. Overall, I would give it an 11 out of a possible 5.","",""
"Danknee2188",16-Mar-2017,5,"Always awesome","Awesome.","",""
"Onioneye",15-Mar-2017,5,"Easy to use","Good app, has become easier to use.","",""
"dd5alive",15-Mar-2017,5,"Perfect food app!","Thanks Grubhub!

Customer service? TOP NOTCH! I'm impressed.","",""
"Remykixxx",15-Mar-2017,5,"Love it.","Wish there was a filter option for restaurants closing within a half hour. I take too long to browse sometimes only to find the place has closed. It's not necessary, just an added feature I'd like to see.","",""
"Michelle0913",15-Mar-2017,5,"hooked","too easy and convenient, Im hooked on delivery now","",""
"Termlinson",15-Mar-2017,5,"Keeps asking me to write a review","My original review said ""Sometimes the restaurants take a little to load, and the times are most off due to the restaurants being lazy, but grubhub is dope."" 

Here's my second review:
Stop asking me to write reviews, it will go down a star each time, I promise.

Third review: down one more star

Fourth review: ya'll testing my patience.

Fifth review: I had to put you assholes at 5 stars just so we can continue to have this toxic relationship","",""
"Jrceo",15-Mar-2017,5,"Wonderful","Just a lifesaver for those days you are running around or just being lazy","",""
"SenCherries",15-Mar-2017,5,"Get it","If you enjoy your food being delivered to you and usually in a quicker time frame then mentioned. This app is for you!","",""
"SilentTuba",15-Mar-2017,5,"No complaints","I've been using GrubHub for years now. Never had any issues with the app, and any problems we have had have been the restaurant's fault, not GrubHub's. Still, GrubHub customer service has always been good, and worked to make things right.","",""
"Rgonzalez582",15-Mar-2017,5,"Review","Comes in clutch after being to lazy to drive and get ur food lol","",""
"Evan Denver",15-Mar-2017,1,"Evan","Please don't use this app so bad!!!
Save your pocket!!!!! 
The worse costumer service ever!!!
They bring my food cold,and there's no option to cancel the order!!!! 
Scam!","",""
"DrkJediEngineer",15-Mar-2017,5,"Fooooood","It allows you to order food without talking to people","",""
"Laly a Diamond",15-Mar-2017,5,"Love it!","Tried new restaurants around me that I didn't even know existed so far so good thanks grubhub!","",""
"Milo69328",15-Mar-2017,5,"Great APP","Great way to order food real fast and customer service in the app are pretty cool and help me out a lot and answer pretty fast.","",""
"Laneph",15-Mar-2017,5,"Love, love this app!","Great app, use it at least twice a week.  Once had a problem with an order and they took care of it right away! Have used it while traveling and same great results. Always enjoy using this app!","",""
":)Lauren:)",14-Mar-2017,5,"Such an Amazing App","When I first downloaded this app only a few restaurants around me were listed as delivery options. After I placed my order the restaurant not only messed up my order but were very rude to us about it and Grubhub completely refunded me even though it was all the restaurant's fault. They have added more restaurants and their customer service is amazing. I love being able to order food to my home without a crazy delivery fee. Grubhub is one of my favorite apps on my phone.","",""
"Sxy Blck Nae",14-Mar-2017,4,"No complaints...","Seriously. Just wish it would get here faster. Not because they are slow. But because not only am I lazy, I'm also impatient.","",""
"L.vue",14-Mar-2017,3,"Easy Peasy....","Good app. Wish there was more restaurants to choose from and I wish the food tracker was more accurate.","",""
"Purrhana",14-Mar-2017,5,"Two Thumbs Up","Easy! Convenient! Love it!","",""
"FWoke",14-Mar-2017,5,"Great service","Always quick","",""
